"","x","cluster_hits","aggInv_cover","aggInv_pval","aggInv_pval_jk","aggInv_fdr","sumz_n","sumz_pval","sumz_fdr","sumlog_n","sumlog_pval","sumlog_fdr"
"1","hsa-miR-325-3p",1,0.823161554278579,4.10711954596625e-09,6.17874459891373e-09,9.01512740339592e-07,"59",2.043e-12,8.96877e-10,"59",2.146e-16,9.42094e-14
"2","hsa-miR-371a-5p",0,-0.282825741781214,1.16000641652581e-13,2.44310265282442e-13,5.0924281685483e-11,"59",0.117,1,"59",3.445e-05,0.007561775
"3","hsa-miR-524-5p",3,-0.19361992168746,0.00023283866705562,0.000280055870360233,0.00786278267980133,"59",0.3643,1,"59",0.0008663,0.126768566666667
"4","hsa-miR-1307-5p",0,-1.96925589071582,1.82491972071224e-08,3.44656693356938e-08,2.67046585797559e-06,"59",1,1,"59",0.005429,0.59583275
"5","hsa-miR-556-3p",0,-0.261486979000615,5.22594308417999e-07,7.07569023582768e-07,5.73547253488754e-05,"59",0.5692,1,"59",0.06593,1
"6","hsa-miR-495-3p",1,-0.480627074370013,0.00373806267979174,0.00416630850400813,0.0713482398447207,"59",0.9397,1,"59",0.09981,1
"7","hsa-miR-208b-3p/hsa-miR-208a-3p",0,-0.173386277492039,0.000756484557282716,0.000854674411491719,0.0174787747709006,"59",0.7644,1,"59",0.3905,1
"8","hsa-miR-500a-5p",0,-0.591348929744159,6.54405386542753e-05,8.02692238513778e-05,0.00359104955865335,"59",0.982,1,"59",0.4585,1
"9","hsa-miR-452-5p/hsa-miR-892c-3p",0,-0.0403733977646741,0.000311459336883907,0.00035626005552187,0.00976647492085966,"59",0.5018,1,"59",0.4658,1
"10","hsa-miR-411-5p.1",0,-1.42621532386308,0.0216821837116312,0.0235368970733715,0.206923448900133,"59",1,1,"59",0.4769,1
"11","hsa-miR-421",0,0.011930737771453,0.00111444590235699,0.00124504065335925,0.0232972262445105,"59",0.3456,1,"59",0.577,1
"12","hsa-miR-362-5p",0,-0.383334192937716,0.0415300162105658,0.0436292429903525,0.364633542328768,"59",0.9216,1,"59",0.6007,1
"13","hsa-miR-499a-5p",2,-0.832251826081293,0.00978612314845213,0.0107039181424947,0.15002852489375,"59",0.9999,1,"59",0.6693,1
"14","hsa-miR-505-3p.2",1,-1.12530212938004,0.00117471511030886,0.00136798501472775,0.0234409060647995,"59",1,1,"59",0.706,1
"15","hsa-miR-1276",0,-0.431678239285512,0.0108540432727376,0.0116916692390385,0.158830833224393,"59",0.9818,1,"59",0.8026,1
"16","hsa-miR-374c-3p",0,-1.07402643243997,0.0667381774464361,0.069886751047241,0.542397600244025,"59",1,1,"59",0.8155,1
"17","hsa-miR-498",0,-0.727532915261034,8.30189802495359e-05,0.000100963595259266,0.00404948136994958,"59",0.9992,1,"59",0.8677,1
"18","hsa-miR-3617-5p/hsa-miR-641",0,-0.551601840828299,0.101682465295281,0.104602389644257,0.776520338183043,"59",0.9987,1,"59",0.8791,1
"19","hsa-miR-142-5p",0,-0.641961308825702,0.00014756083587932,0.00017545991035172,0.00588901881372922,"59",0.999,1,"59",0.892,1
"20","hsa-miR-552-3p",0,-0.579725004987982,0.260274046419972,0.263419957322739,1,"59",0.9994,1,"59",0.8944,1
"21","hsa-miR-132-3p/hsa-miR-212-3p",0,-0.724719722525886,0.627551786875255,0.62576075605586,1,"59",0.9976,1,"59",0.8952,1
"22","hsa-miR-4766-5p",0,-0.77230612434934,0.0162912718931979,0.0175125758437138,0.188207062134576,"59",1,1,"59",0.9168,1
"23","hsa-miR-450b-5p",0,-0.9225171642828,0.47533514135983,0.475817530774304,1,"59",1,1,"59",0.9217,1
"24","hsa-miR-186-5p",0,-0.826585428090153,1.4639724814509e-05,1.86998758147097e-05,0.00107113986559491,"59",0.9995,1,"59",0.9303,1
"25","hsa-miR-888-5p",1,-1.4385493593269,0.863026794850335,0.858410054084756,1,"59",1,1,"59",0.931,1
"26","hsa-miR-520g-3p",0,-0.426178916810286,0.235384002611988,0.238343848504545,1,"59",0.9799,1,"59",0.9357,1
"27","hsa-miR-381-3p",0,-0.554683397301378,0.0162010678049286,0.0173248315887885,0.188207062134576,"59",0.9969,1,"59",0.946,1
"28","hsa-miR-410-3p",0,-1.46033867650455,0.00430533845524008,0.00484723511447583,0.0787518159104331,"59",1,1,"59",0.9787,1
"29","hsa-miR-330-3p",0,-0.504099424468787,0.101393714448365,0.10398116951585,0.776520338183043,"59",0.9984,1,"59",0.9836,1
"30","hsa-miR-412-5p",0,-2.15232589599991,4.5101857336376e-05,6.06526709994194e-05,0.00282853076723844,"59",1,1,"59",0.9861,1
"31","hsa-miR-513b-5p",1,-1.25461719268438,0.496171385219632,0.496309575875326,1,"59",1,1,"59",0.9873,1
"32","hsa-miR-379-3p/hsa-miR-411-3p",0,-0.727960211367306,0.000430750222691059,0.000498770825686663,0.0123087227899649,"59",0.9999,1,"59",0.9877,1
"33","hsa-miR-582-3p",0,-0.450295910694164,0.0160810868691033,0.0170502270875996,0.188207062134576,"59",0.9996,1,"59",0.9883,1
"34","hsa-miR-1323",0,-1.30447694019756,0.945123659335198,0.942367484801069,1,"59",1,1,"59",0.9924,1
"35","hsa-miR-552-5p",0,-1.84026968694993,0.00060804512339669,0.000730422700956313,0.0157018711277145,"59",1,1,"59",0.994,1
"36","hsa-miR-514b-5p/hsa-miR-513c-5p",0,-0.780732623471932,0.0178323562453115,0.01917810288173,0.198517533252965,"59",0.9999,1,"59",0.9943,1
"37","hsa-miR-4640-5p",0,-1.21553232083439,0.999907740930026,0.999878250467727,1,"59",1,1,"59",0.9955,1
"38","hsa-miR-532-5p",0,-1.20096592291263,0.745391120172493,0.741793852117868,1,"59",1,1,"59",0.9966,1
"39","hsa-miR-382-3p",0,-0.92032814127118,0.0204465927062046,0.0218926576075751,0.206923448900133,"59",1,1,"59",0.9969,1
"40","hsa-miR-615-3p",0,-1.15807880167141,0.000139901948491921,0.000168340825016678,0.00588901881372922,"59",1,1,"59",0.997,1
"41","hsa-miR-411-5p.2",0,-0.986666808130396,0.044292570767082,0.0464956318102171,0.381263501308804,"59",1,1,"59",0.9971,1
"42","hsa-miR-142-3p.2",3,-2.1992499150845,0.984382415838944,0.983029648182521,1,"59",1,1,"59",0.9973,1
"43","hsa-miR-7151-5p",0,-0.993703389548333,0.0162030144582638,0.0174158355734551,0.188207062134576,"59",1,1,"59",0.9975,1
"44","hsa-miR-323a-3p",0,-1.23080938044143,0.00672378137586837,0.00743459546469076,0.113528462461777,"59",1,1,"59",0.9983,1
"45","hsa-miR-627-5p",0,-0.97591172696024,0.0180881579273772,0.0193583400473781,0.198517533252965,"59",1,1,"59",0.9987,1
"46","hsa-miR-873-5p.1",0,-1.53801515541851,0.661124788627223,0.658888403219431,1,"59",1,1,"59",0.9988,1
