"","x","cluster_hits","aggInv_cover","aggInv_pval","aggInv_pval_jk","aggInv_fdr","sumz_n","sumz_pval","sumz_fdr","sumlog_n","sumlog_pval","sumlog_fdr"
"1","hsa-miR-22-3p",6,1.26195472117634,7.58798395349822e-05,0.00011001018989645,0.000976316929505285,"28",5.343e-13,1.1727885e-10,"28",4.684e-13,2.056276e-10
"2","hsa-miR-185-5p",4,1.36652178305132,1.48613071711455e-05,2.23515185297258e-05,0.000383771402831345,"28",2.398e-13,1.052722e-10,"28",4.314e-11,9.46923e-09
"3","hsa-miR-379-5p",5,0.801625623716062,3.89905130182066e-06,6.98420095230734e-06,0.000213960440187409,"28",1.454e-07,7.09228888888889e-06,"28",1.858e-10,2.71887333333333e-08
"4","hsa-miR-874-3p",7,0.951267320624546,5.89477686403126e-06,9.99706235089515e-06,0.000235255185755429,"28",2.159e-08,1.57966833333333e-06,"28",7.275e-10,7.9843125e-08
"5","hsa-miR-1277-5p",7,-0.108675469546449,0.000474118285335834,0.000744806118849321,0.0025658545522434,"28",0.05013,0.147913733333333,"28",1.375e-09,1.20725e-07
"6","hsa-miR-24-3p",4,0.897609498921937,5.09502507597143e-07,1.041839207425e-06,4.51995228385709e-05,"28",1.032e-07,5.6631e-06,"28",4.31e-09,3.15348333333333e-07
"7","hsa-miR-296-5p",6,0.89648755998451,0.00015045475331774,0.000218787620697719,0.00143586166753234,"28",1.049e-06,3.83759166666667e-05,"28",7.439e-09,4.66531571428571e-07
"8","hsa-miR-33a-5p/hsa-miR-33b-5p",7,1.06195461141577,1.49291367224169e-07,2.64184481310335e-07,3.27694551057052e-05,"28",9.585e-09,1.117255e-06,"28",1.647e-08,9.0379125e-07
"9","hsa-miR-449b-5p/hsa-miR-34a-5p/hsa-miR-34c-5p/hsa-miR-449a",3,1.03854071390342,7.33734152185303e-06,1.19283591573192e-05,0.000268424410674457,"28",1.949e-08,1.57966833333333e-06,"28",2.123e-08,1.03555222222222e-06
"10","hsa-miR-670-5p",7,-0.0423695249556621,0.00028112911378362,0.000457535079325006,0.00189870278386168,"28",0.1341,0.319945108695652,"28",2.674e-08,1.173886e-06
"11","hsa-miR-203a-3p.1",5,0.54817233883389,0.000201624000211083,0.000298585616532205,0.00170217184793587,"28",1.159e-05,0.0002939105,"28",8.572e-08,3.29323166666667e-06
"12","hsa-miR-3126-5p",4,1.00414293563582,3.81295957195762e-05,5.64837345421405e-05,0.000727777935691042,"28",5.379e-08,3.37340142857143e-06,"28",9.002e-08,3.29323166666667e-06
"13","hsa-miR-21-5p/hsa-miR-590-5p",6,0.543378000870535,4.05144218851366e-05,6.21861451857117e-05,0.000741076300315623,"28",8.403e-05,0.00127204034482759,"28",2.622e-07,8.85429230769231e-06
"14","hsa-miR-545-3p",3,0.761146746784825,0.00571639354364256,0.00694063034969096,0.0126277968857058,"28",3.887e-06,0.000121885214285714,"28",2.93e-07,9.18764285714286e-06
"15","hsa-miR-331-3p",4,0.53728911690507,0.000615937018651385,0.000875978434401493,0.00277230960941809,"28",9.554e-05,0.001310689375,"28",3.321e-07,9.71946e-06
"16","hsa-miR-3150a-3p",3,1.0599930677367,0.000513166588824502,0.000660544876342713,0.0025658545522434,"28",1.018e-08,1.117255e-06,"28",3.664e-07,1.00531e-05
"17","hsa-miR-221-3p/hsa-miR-222-3p",2,0.902134500120982,2.78871980212669e-05,4.11827151792046e-05,0.000612123996566808,"28",9.046e-07,3.81890090909091e-05,"28",5.183e-07,1.33843352941176e-05
"18","hsa-miR-3121-3p",6,-0.0797373098175977,0.00042308660718292,0.000643085759505676,0.00244388184938555,"28",0.03619,0.119454210526316,"28",6.99e-07,1.66173052631579e-05
"19","hsa-miR-625-5p",3,0.899993975861791,0.000222005290459955,0.000307730422953387,0.00170983021950737,"28",9.569e-07,3.81890090909091e-05,"28",7.192e-07,1.66173052631579e-05
"20","hsa-miR-503-5p",3,0.62214681141452,0.0156681040272912,0.0180638512869857,0.0260137267903423,"28",9.355e-05,0.001310689375,"28",9.468e-07,2.078226e-05
"21","hsa-miR-3622b-5p",4,0.711603996988914,0.000327178723382426,0.000463255557199487,0.00208161535601282,"28",1.281e-05,0.0002939105,"28",1.473e-06,3.07927142857143e-05
"22","hsa-miR-1270",6,0.856704115958855,3.4146299068631e-06,5.68219249059365e-06,0.000213960440187409,"28",2.904e-06,9.80658461538461e-05,"28",1.695e-06,3.38229545454545e-05
"23","hsa-miR-374b-5p/hsa-miR-374a-5p",5,-0.771832753518912,0.0476377434435082,0.0555651788757596,0.0637590529625003,"28",0.7034,1,"28",1.798e-06,3.4318347826087e-05
"24","hsa-miR-5010-5p",3,0.639038187746278,0.000260210325364795,0.000381340039616193,0.00187266119401877,"28",6.533e-05,0.00102428107142857,"28",2.39e-06,4.37170833333333e-05
"25","hsa-miR-887-3p",1,0.607932605072829,2.45182639186604e-07,4.46848626634348e-07,3.58783928676398e-05,"28",2.027e-05,0.000389373913043478,"28",2.603e-06,4.570868e-05
"26","hsa-miR-1269a/hsa-miR-1269b",5,0.796202214400085,8.28060333813558e-05,0.000116874324743305,0.000976316929505285,"28",1.259e-05,0.0002939105,"28",3.618e-06,6.10885384615385e-05
"27","hsa-miR-1307-3p",5,0.334625225525785,0.00021707045227209,0.000311700274159927,0.00170983021950737,"28",0.0009616,0.00703570666666667,"28",3.867e-06,6.28745555555556e-05
