"","x","cluster_hits","aggInv_cover","aggInv_pval","aggInv_pval_jk","aggInv_fdr","sumz_n","sumz_pval","sumz_fdr","sumlog_n","sumlog_pval","sumlog_fdr"
"1","hsa-miR-155-5p",7,0.611090789321277,0.000817473904714557,0.00112176465530547,0.00498641743057311,"28",1.519e-05,0.003258255,"28",7.647e-14,3.280563e-11
"2","hsa-miR-21-5p/hsa-miR-590-5p",7,0.679850461081624,6.27802076597892e-06,1.09148533815836e-05,0.000158427700506174,"28",6.271e-07,0.0002690259,"28",8.358e-12,1.792791e-09
"3","hsa-miR-132-3p/hsa-miR-212-3p",9,-0.180623647887027,0.0711763298367201,0.0794276872921419,0.109052305356975,"28",0.0614,0.496992452830189,"28",6.16e-11,8.8088e-09
"4","hsa-miR-19a-3p/hsa-miR-19b-3p",5,0.673299850692656,0.00105713052528142,0.00143436088568983,0.00597556111973493,"28",5.328e-05,0.00571428,"28",3.329e-10,3.5703525e-08
"5","hsa-miR-181a-5p/hsa-miR-181d-5p/hsa-miR-181c-5p/hsa-miR-181b-5p",7,0.303245931780341,0.0251562017261937,0.0294935316672209,0.0511469693864317,"28",0.0129,0.1677,"28",4.064e-09,3.486912e-07
"6","hsa-miR-1269a/hsa-miR-1269b",5,0.35988578536528,0.000143919357520208,0.000225018836715333,0.00143584661339929,"28",0.0008059,0.02160819375,"28",1.126e-08,8.0509e-07
"7","hsa-miR-142-3p.1",6,0.0131197927917094,0.00166144596603183,0.00226751696312072,0.0083573694343333,"28",0.02597,0.265265,"28",3.598e-08,2.20506e-06
"8","hsa-miR-503-5p",5,0.337754111045729,0.000199316102703606,0.000286615390528889,0.00178138766791348,"28",0.001196,0.0301814117647059,"28",7.208e-08,3.86529e-06
"9","hsa-miR-30e-5p/hsa-miR-30a-5p/hsa-miR-30b-5p/hsa-miR-30c-5p/hsa-miR-30d-5p",5,0.496055647865782,0.00149495765224502,0.00200714394015411,0.00763496229539422,"28",0.0005778,0.0186369857142857,"28",1.953e-07,9.3093e-06
"10","hsa-miR-450b-5p",3,0.36967013425165,2.85460720220446e-05,4.64236724039666e-05,0.000471010188363736,"28",0.000674,0.0192764,"28",2.236e-07,9.59244e-06
"11","hsa-miR-3179",6,0.654693817516341,0.000248852741049034,0.000358256551976722,0.00217873114102113,"28",7.947e-05,0.006818526,"28",6.9e-07,2.691e-05
"12","hsa-miR-203a-3p.1",4,0.434266278681523,0.00594442617492785,0.00732198789364712,0.0183464663960003,"28",0.0006082,0.0186369857142857,"28",1.123e-06,4.014725e-05
"13","hsa-miR-1271-5p/hsa-miR-96-5p",6,0.0561572109427575,0.0830252807829091,0.089896710398798,0.122398094350062,"28",0.1783,1,"28",2.449e-06,8.0817e-05
"14","hsa-miR-4677-3p",3,0.0933272966833153,0.000131916706594933,0.000206852871754554,0.00134743493164824,"28",0.01991,0.224773421052632,"28",3.48e-06,0.000106637142857143
"15","hsa-miR-29a-3p/hsa-miR-29b-3p/hsa-miR-29c-3p",3,0.498232075208256,0.00181988046798258,0.00233973462741327,0.00882692729045093,"28",0.0005549,0.0186369857142857,"28",7.731e-06,0.0002211066
"16","hsa-miR-153-3p",5,0.215387526596642,0.012309894434131,0.0146032640303009,0.0301768269270983,"28",0.01891,0.219253783783784,"28",8.35e-06,0.000223884375
"17","hsa-miR-222-3p/hsa-miR-221-3p",6,0.0598225313990121,0.000768818634701298,0.00106391698961507,0.00478004629401242,"28",0.05868,0.492195,"28",9.491e-06,0.000239508176470588
"18","hsa-miR-517c-3p/hsa-miR-517a-3p",2,0.263726172163865,4.32500686294234e-11,1.36173311610966e-10,1.85542794420226e-08,"28",0.004085,0.0777982173913043,"28",1.113e-05,0.000265265
"19","hsa-miR-361-3p",3,0.281381372594931,0.000539071384107667,0.000796715671406544,0.00385436039636982,"28",0.007633,0.1259445,"28",1.339e-05,0.000302332105263158
