"","x","cluster_hits","aggInv_cover","aggInv_pval","aggInv_pval_jk","aggInv_fdr","sumz_n","sumz_pval","sumz_fdr","sumlog_n","sumlog_pval","sumlog_fdr"
"1","hsa-miR-2278",0,1.11684707744991,7.62503667433877e-05,0.000219295760976759,0.00545190122215222,"10",2.513e-05,0.01078077,"10",2.02e-06,0.00086658
"2","hsa-miR-5687",0,0.937630322857851,3.89988324130572e-09,3.85711993290324e-08,1.67304991052015e-06,"10",0.0002436,0.0513799,"10",3.176e-05,0.00600743
"3","hsa-miR-1252-5p",0,0.904321935137936,0.000791345798123688,0.00180760589629716,0.0193641136221046,"10",0.0003593,0.0513799,"10",4.201e-05,0.00600743
"4","hsa-miR-520g-3p",0,0.753470112189676,2.27864255529454e-05,7.65650481976004e-05,0.00195507531244271,"10",0.001834,0.131131,"10",0.0001586,0.01700985
"5","hsa-miR-1287-5p",0,0.656564616383181,0.00253285870577527,0.00472664810628805,0.0362198794925863,"10",0.004676,0.222889333333333,"10",0.001326,0.1137708
"6","hsa-miR-514a-5p",1,-0.456675353294569,0.0144102884182097,0.0269939251726684,0.115481213919564,"10",0.4507,1,"10",0.001743,0.1246245
"7","hsa-miR-629-5p",0,0.507323109135645,0.00195223820602395,0.00392873623331329,0.0314075834168686,"10",0.01671,0.56067,"10",0.002246,0.137647714285714
"8","hsa-miR-513a-5p",0,1.01240970733006,0.000540057190218579,0.00102031898855741,0.0177252212814059,"10",0.0006835,0.073305375,"10",0.00278,0.1490775
"9","hsa-miR-3611",0,0.505194144394199,0.00127066406858416,0.00251291974542495,0.0247168548055566,"10",0.01699,0.56067,"10",0.006525,0.311025
"10","hsa-miR-4428",0,0.40276668670733,0.00293799186694499,0.00555707072869606,0.0406580164812709,"10",0.03622,1,"10",0.008691,0.3728439
"11","hsa-miR-510-5p",0,0.953926892497145,1.61409410749371e-05,4.17564001634765e-05,0.001731115930287,"10",0.001278,0.1096524,"10",0.01052,0.41028
"12","hsa-miR-2355-5p",0,0.14171844205566,0.0331080023458866,0.0483572596860831,0.201983261413431,"10",0.1658,1,"10",0.01332,0.45144
"13","hsa-miR-526b-5p",0,0.867223828283771,0.000108649023837191,0.00023959213867788,0.00665863303230787,"10",0.00305,0.16355625,"10",0.01368,0.45144
"14","hsa-miR-2467-3p",0,0.89713672095088,0.00104561434819015,0.0018263355161041,0.0224284277686787,"10",0.002277,0.139547571428571,"10",0.01527,0.467916428571429
"15","hsa-miR-552-3p",0,0.276685313361872,0.00801734758078354,0.0129059286863439,0.0747704806990465,"10",0.08111,1,"10",0.02746,0.785356
"16","hsa-miR-3690",0,0.313991236105187,0.00225395584929751,0.00420263825883967,0.0345338235481654,"10",0.06481,1,"10",0.03158,0.84673875
"17","hsa-miR-374b-3p",0,0.703136789431866,0.000385830545368371,0.000759219254838073,0.0150473912693664,"10",0.01309,0.51051,"10",0.03386,0.854467058823529
"18","hsa-miR-3613-5p",0,-0.664787885554599,0.0165089946960959,0.0272790967162163,0.126470691511163,"10",0.7034,1,"10",0.03876,0.913995789473684
"19","hsa-miR-214-3p/hsa-miR-3619-5p",0,0.720380156696167,0.0157495918222167,0.0212611913159108,0.12284681621329,"10",0.01136,0.487344,"10",0.04048,0.913995789473684
