"","x","cluster_hits","aggInv_cover","aggInv_pval","aggInv_pval_jk","aggInv_fdr","sumz_n","sumz_pval","sumz_fdr","sumlog_n","sumlog_pval","sumlog_fdr"
"1","hsa-miR-155-5p",6,1.93694480753227,1.25975256296002e-05,2.56561736560559e-05,0.000386024178221319,"16",4.676e-15,2.006004e-12,"16",7.067e-16,3.031743e-13
"2","hsa-miR-181a-5p/hsa-miR-181d-5p/hsa-miR-181c-5p/hsa-miR-181b-5p",6,1.55095049831696,0.000141254973655507,0.0002530141215386,0.00224438458141527,"16",2.756e-10,4.04261e-08,"16",3.214e-11,6.89403e-09
"3","hsa-miR-132-3p/hsa-miR-212-3p",7,0.384434171610342,0.0275069876269544,0.0365147768581452,0.0702410576902585,"16",0.0007099,0.0098241,"16",2.605e-10,3.72515e-08
"4","hsa-miR-19a-3p/hsa-miR-19b-3p",4,1.54994897398929,6.37339237487311e-05,0.000113025423531437,0.00118877622992198,"16",2.827e-10,4.04261e-08,"16",2.511e-09,2.6930475e-07
"5","hsa-miR-21-5p/hsa-miR-590-5p",5,0.863350491770925,0.000179644282582982,0.000344606971733075,0.00230992557508663,"16",9.352e-06,0.0002507505,"16",4.461e-09,3.827538e-07
"6","hsa-miR-503-5p",4,1.02472406618041,0.000156181084535728,0.000273836973815328,0.00230992557508663,"16",3.209e-06,0.00011472175,"16",1.321e-07,8.77305e-06
"7","hsa-miR-139-5p",2,1.26825354310384,1.0646433831005e-06,2.5615876051112e-06,9.13464022700228e-05,"16",1.958e-07,1.19997428571429e-05,"16",1.456e-07,8.77305e-06
"8","hsa-miR-203a-3p.1",3,1.01689706221219,0.00201976224830578,0.00305641730780477,0.0115530400603091,"16",3.718e-06,0.000122694,"16",1.636e-07,8.77305e-06
"9","hsa-miR-30e-5p/hsa-miR-30a-5p/hsa-miR-30b-5p/hsa-miR-30c-5p/hsa-miR-30d-5p",4,1.28703026460342,0.000109401405786186,0.000192358029233472,0.00187732812329095,"16",1.316e-07,9.4094e-06,"16",2.391e-07,1.13971e-05
"10","hsa-miR-142-3p.1",3,0.668735007389293,0.000741975161336573,0.00124399505976917,0.00594705083650689,"16",0.0002314,0.00367668888888889,"16",8.684e-07,3.725436e-05
"11","hsa-miR-5581-3p",1,1.31002068436316,2.15450376410602e-06,4.65106872656124e-06,0.00010269801275572,"16",8.025e-08,8.6068125e-06,"16",9.826e-07,3.83214e-05
"12","hsa-miR-124-3p.1",2,1.05117458869515,0.00413619624073548,0.00578827501767787,0.0175243338070913,"16",6.333e-06,0.0001811238,"16",1.661e-06,5.938075e-05
"13","hsa-miR-140-3p.1",3,1.16092722017483,0.00017575480448005,0.000290473561154337,0.00230992557508663,"16",1.711e-06,7.761e-05,"16",2.868e-06,9.22043571428571e-05
"14","hsa-miR-153-3p",4,0.932412720762854,0.00240686430901933,0.00348797477377439,0.0129068098571161,"16",1.715e-05,0.000408741666666667,"16",3.009e-06,9.22043571428571e-05
"15","hsa-miR-655-3p",4,0.902077649914751,0.00336931576193779,0.0047644319772166,0.0153769836369288,"16",2.891e-05,0.0006201195,"16",4.453e-06,0.0001273558
"16","hsa-miR-142-5p",2,1.15664394483683,3.1536723414583e-05,5.98156435474036e-05,0.000845578396553506,"16",1.859e-06,7.761e-05,"16",4.921e-06,0.000131147823529412
"17","hsa-miR-29a-3p/hsa-miR-29b-3p/hsa-miR-29c-3p",2,1.29932841611939,0.000173979104172655,0.000275695876733081,0.00230992557508663,"16",1.011e-07,8.67438e-06,"16",5.197e-06,0.000131147823529412
"18","hsa-miR-202-5p",3,0.291170514333721,0.00160555250028317,0.00263410094998819,0.0103282256171459,"16",0.008101,0.0643579444444445,"16",5.536e-06,0.000131941333333333
"19","hsa-miR-1271-5p/hsa-miR-96-5p",4,0.671275940841116,0.0227792105342838,0.0282648948418347,0.0606973994981848,"16",0.003625,0.0330877659574468,"16",6.391e-06,0.000144302052631579
"20","hsa-miR-222-3p/hsa-miR-221-3p",4,0.854771588726349,0.000162056505693726,0.000286494209928416,0.00230992557508663,"16",6.348e-05,0.00123786,"16",8.578e-06,0.0001839981
"21","hsa-miR-101-3p.2",3,1.15309981492486,9.73153739528435e-05,0.000167045851819524,0.00173951230940708,"16",1.99e-06,7.761e-05,"16",1.111e-05,0.000226961428571429
"22","hsa-miR-3179",4,0.888850509467315,0.000991027540444651,0.00158627750643566,0.00733018646294406,"16",0.0001887,0.00311355,"16",1.825e-05,0.000355875
"23","hsa-miR-4731-5p",3,1.09313741379659,0.00199496515107999,0.00287486290769627,0.0115530400603091,"16",6.14e-06,0.0001811238,"16",2.878e-05,0.000536809565217391
"24","hsa-miR-1247-5p",1,1.17145145449675,5.02350840830576e-08,1.33864208039236e-07,1.07754255358159e-05,"16",1.394e-06,7.475325e-05,"16",4.301e-05,0.00076880375
"25","hsa-miR-140-3p.2",3,0.18820118485572,0.0120004111307341,0.0164400182409701,0.0390013361748858,"16",0.02316,0.152856,"16",5.821e-05,0.0009988836
"26","hsa-miR-450b-5p",1,0.717589573431869,0.00017066649351996,0.000302552798664533,0.00230992557508663,"16",0.0005125,0.00732875,"16",7.163e-05,0.001181895
"27","hsa-miR-486-5p",3,-0.0486064363517837,6.08402252864449e-05,0.000146980714080239,0.00118877622992198,"16",0.07236,0.348791460674157,"16",8.025e-05,0.00127508333333333
"28","hsa-miR-517c-3p/hsa-miR-517a-3p",1,0.724861049486724,8.48530957687594e-09,3.19409293908718e-08,3.64019780847978e-06,"16",0.0004621,0.00683589310344828,"16",0.0001022,0.00156585
"29","hsa-miR-378a-3p",1,0.172585773905953,0.000560004414992387,0.000997564771513012,0.00499312275914082,"16",0.0268,0.169076470588235,"16",0.0001621,0.0022997
"30","hsa-miR-5586-5p",1,0.962454634001238,1.24780485524071e-05,2.43711034887424e-05,0.000386024178221319,"16",5.91e-05,0.00120732857142857,"16",0.0001706,0.0022997
