"","x","cluster_hits","aggInv_cover","aggInv_pval","aggInv_pval_jk","aggInv_fdr","sumz_n","sumz_pval","sumz_fdr","sumlog_n","sumlog_pval","sumlog_fdr"
"1","hsa-miR-1252-5p",0,1.92944609205348,0.000512386121820798,0.00197639997806617,0.024423738473458,"5",8.003e-06,0.003433287,"5",1.969e-05,0.00628056
"2","hsa-miR-514a-5p",1,0.950828571941163,0.00197102138777488,0.00942091393188861,0.0528480109597138,"5",0.002083,0.0992896666666667,"5",2.928e-05,0.00628056
"3","hsa-miR-2278",0,1.82318231962809,0.000482315476651168,0.00172089211544989,0.024423738473458,"5",2.283e-05,0.004897035,"5",8.52e-05,0.0121836
"4","hsa-miR-1287-5p",0,1.65657040414087,0.00169413035115933,0.00468759949334165,0.0528379895533708,"5",0.000106,0.015158,"5",0.0004203,0.045077175
"5","hsa-miR-5687",0,1.57315828030478,1.27763841892512e-06,1.5596173829765e-05,0.000548106881718875,"5",0.0002177,0.01867866,"5",0.0006375,0.0546975
"6","hsa-miR-513a-5p",0,1.60940305195249,0.00215959751785797,0.00550903629131942,0.0544980785388864,"5",0.0001599,0.017149275,"5",0.0008218,0.0551265
"7","hsa-miR-629-5p",0,1.42560324924447,0.00159150032136128,0.00494668389232575,0.0528379895533708,"5",0.0007169,0.05125835,"5",0.0009026,0.0551265
"8","hsa-miR-2355-5p",0,1.38762445530109,0.00368147291723458,0.0098518695996328,0.0634430379302897,"5",0.0009584,0.0587362285714286,"5",0.001028,0.0551265
"9","hsa-miR-624-3p",0,1.33725040077121,0.00237517380591383,0.00647010644796139,0.0566083090409463,"5",0.001394,0.07475325,"5",0.002254,0.107440666666667
"10","hsa-miR-1185-5p",0,1.1848554759349,0.00437921742625412,0.0108769183235388,0.0695535697706833,"5",0.004032,0.144144,"5",0.00502,0.215358
"11","hsa-miR-520g-3p",0,1.22902005914368,0.000486232796093101,0.00176301903492032,0.024423738473458,"5",0.002996,0.116844,"5",0.005826,0.227214
"12","hsa-miR-5579-3p",0,0.304291294537242,0.0119011951221653,0.0318439645899168,0.125360108303061,"5",0.07786,1,"5",0.008598,0.30624
"13","hsa-miR-526b-5p",0,1.2429865447993,0.00144431988606427,0.00404338802414757,0.0528379895533708,"5",0.002723,0.1168167,"5",0.00928,0.30624
"14","hsa-miR-3611",0,1.03293581560624,0.00453962693141989,0.0104910240552177,0.0695535697706833,"5",0.01045,0.34485,"5",0.02,0.612857142857143
"15","hsa-miR-4428",0,0.848330855544203,0.00816010536810334,0.0175313714886891,0.112925329126333,"5",0.02892,0.827112,"5",0.03835,1
"16","hsa-miR-556-3p",0,0.935400176721558,0.000219978488810212,0.000904547350418565,0.0188741543399162,"5",0.01824,0.558925714285714,"5",0.03988,1
"17","hsa-miR-4761-5p",0,0.709457854512886,0.00283632463172683,0.00797227411924701,0.0634430379302897,"5",0.05632,1,"5",0.04086,1
"18","hsa-miR-3613-5p",0,-0.119524688183492,0.0247774562745015,0.0527997891426152,0.184365438173652,"5",0.3185,1,"5",0.05119,1
"19","hsa-miR-616-3p",0,0.78234080157836,0.00734541129130461,0.0152552080278596,0.105039381465656,"5",0.04011,0.955955,"5",0.07573,1
"20","hsa-miR-625-3p",0,-0.113854022441761,1.24670591726403e-05,0.000241586982479607,0.00178278946168757,"5",0.314,1,"5",0.08099,1
"21","hsa-miR-1278",0,0.803831252093867,0.00325283584258774,0.00775023587965123,0.0634430379302897,"5",0.03613,0.911751176470588,"5",0.08392,1
"22","hsa-miR-656-3p",0,-0.0677899863693455,0.0113830042302099,0.0287662788703566,0.125360108303061,"5",0.2784,1,"5",0.08981,1
"23","hsa-miR-519c-3p/hsa-miR-519a-3p",0,0.81634129142213,0.012565232300773,0.0228260130980324,0.125360108303061,"5",0.03397,0.910820625,"5",0.09654,1
"24","hsa-miR-552-3p",0,0.574194619958489,0.0238944593282789,0.0412928926780758,0.18356958676607,"5",0.09958,1,"5",0.09929,1
"25","hsa-miR-3194-5p",0,0.724547105995543,0.0196832915190237,0.0338327464480032,0.168882641233223,"5",0.0526,1,"5",0.1049,1
