"","x","cluster_hits","aggInv_cover","aggInv_pval","aggInv_pval_jk","aggInv_fdr","sumz_n","sumz_pval","sumz_fdr","sumlog_n","sumlog_pval","sumlog_fdr"
"1","hsa-miR-371a-5p",3,-0.0598254431672602,3.05317963857689e-42,4.5459022470611e-41,1.34034586133525e-39,"65",0.0006686,0.0978384666666667,"65",3.029e-19,1.329731e-16
"2","hsa-miR-325-3p",1,0.608540824291434,7.41852125190886e-23,2.1802187388641e-22,1.62836541479399e-20,"65",1.139e-10,5.00021e-08,"65",3.681e-18,8.079795e-16
"3","hsa-miR-132-3p/hsa-miR-212-3p",2,0.317220543400527,6.67760835293148e-06,8.49094889063703e-06,8.14297240815811e-05,"65",1.349e-05,0.002961055,"65",3.545e-10,5.18751666666667e-08
"4","hsa-miR-383-5p.2",0,-0.626521656223604,3.12083686477157e-08,4.77574967382993e-08,7.21077570334063e-07,"65",0.9617,1,"65",0.002337,0.25648575
"5","hsa-miR-374c-3p",0,-0.175332934916829,7.31929204759627e-11,1.1832873787575e-10,2.6776410074123e-09,"65",0.2622,1,"65",0.005367,0.4712226
"6","hsa-miR-552-3p",1,-0.159322822330189,1.12243440553391e-06,1.46389020503763e-06,1.66044709028027e-05,"65",0.5217,1,"65",0.01749,1
"7","hsa-miR-505-3p.2",2,-0.863206908597044,5.34570174873865e-14,1.17396231703748e-13,4.69352613539253e-12,"65",0.9989,1,"65",0.0275,1
"8","hsa-miR-6835-3p",0,-0.258389993497274,4.65627130326408e-10,7.26154947398881e-10,1.46007364438067e-08,"65",0.6712,1,"65",0.04379,1
"9","hsa-miR-4766-5p",1,-1.51489999224265,0.000419491546888104,0.000511046331640068,0.0027081880747629,"65",1,1,"65",0.09,1
"10","hsa-miR-146a-5p/hsa-miR-146b-5p",0,-1.04892742894075,0.000170687014629695,0.000211166465580907,0.00122838687577764,"65",1,1,"65",0.215,1
