"","x","cluster_hits","aggInv_cover","aggInv_pval","aggInv_pval_jk","aggInv_fdr","sumz_n","sumz_pval","sumz_fdr","sumlog_n","sumlog_pval","sumlog_fdr"
"1","hsa-miR-325-3p",3,-0.637547597450508,1.19973594747683e-32,4.2466874565038e-32,1.30171350301236e-30,"119",0.9799,1,"119",8.981e-13,3.897754e-10
"2","hsa-miR-629-5p",2,-0.634858844464782,3.36303591757348e-12,4.98804621656329e-12,4.17016453779111e-11,"119",0.994,1,"119",1.837e-06,0.000398629
"3","hsa-miR-132-3p/hsa-miR-212-3p",1,-1.03556460125967,2.1675805221579e-05,2.51652327951343e-05,9.31415788729237e-05,"119",1,1,"119",8.307e-05,0.01201746
"4","hsa-miR-542-3p",2,-0.604677446963319,4.90557829647198e-27,1.15447337438834e-26,3.54836830111473e-25,"119",0.9974,1,"119",0.007999,0.7940464
"5","hsa-miR-892c-3p/hsa-miR-452-5p",2,-0.713969317109412,2.05804227614292e-20,3.91527040885103e-20,8.1199122531457e-19,"119",0.9999,1,"119",0.009148,0.7940464
"6","hsa-miR-150-5p",3,-1.29403404262506,1.50190128458321e-22,3.84932387991844e-22,7.24250175010125e-21,"119",1,1,"119",0.01226,0.886806666666667
"7","hsa-miR-339-5p",4,-1.05877529376563,3.23152287723675e-13,5.08249678859819e-13,4.67493642906916e-12,"119",1,1,"119",0.01489,0.92318
"8","hsa-miR-381-3p",3,-1.96000334073143,1.3138647096634e-11,2.2621385496893e-11,1.39077386339979e-10,"119",1,1,"119",0.02135,1
"9","hsa-miR-1197",0,-0.924990395185997,1.5104677287239e-12,2.25607263277774e-12,1.98649392201871e-11,"119",1,1,"119",0.06615,1
"10","hsa-miR-552-3p",1,-0.853981343465846,5.36693452603826e-16,8.77065619547444e-16,1.2907403992418e-14,"119",1,1,"119",0.1877,1
"11","hsa-miR-371a-5p",0,-1.93035248236582,7.01763515823986e-34,4.83015592922521e-33,3.0456536586761e-31,"119",1,1,"119",0.4865,1
"12","hsa-miR-525-5p",0,-1.00913171167126,0.000358044319512293,0.000395148484378583,0.00125341019890045,"119",1,1,"119",0.4949,1
"13","hsa-miR-4424",4,-1.88358031860021,4.3491854120859e-07,5.66689461259649e-07,2.30188593761619e-06,"119",1,1,"119",0.537,1
"14","hsa-miR-802",1,-0.747087455254793,5.6507068169572e-16,8.96116736122951e-16,1.2907403992418e-14,"119",1,1,"119",0.5388,1
"15","hsa-miR-196a-5p/hsa-miR-196b-5p",0,-1.30841946831311,1.93638861420254e-06,2.3440509584686e-06,9.88697245369296e-06,"119",1,1,"119",0.6635,1
"16","hsa-miR-2467-3p",1,-0.839101871888199,1.50706760689936e-08,1.91938012864639e-08,1.09011223565721e-07,"119",1,1,"119",0.7045,1
"17","hsa-miR-655-3p",1,-1.74030760171389,1.430705432635e-14,2.64624036828599e-14,2.58719232401496e-13,"119",1,1,"119",0.8081,1
"18","hsa-miR-411-5p.2",2,-2.38715136925765,1.41182896134461e-10,2.39071764187565e-10,1.36163059827458e-09,"119",1,1,"119",0.8589,1
"19","hsa-miR-5586-5p",1,-1.80296232693751,0.000358117199685842,0.000400683506242838,0.00125341019890045,"119",1,1,"119",0.898,1
"20","hsa-miR-204-5p/hsa-miR-211-5p",0,-1.3086217574044,2.02562350723796e-05,2.34158809165402e-05,8.79120602141275e-05,"119",1,1,"119",0.906,1
"21","hsa-miR-499b-5p",2,-1.69385432998685,8.53151454449828e-11,1.27162557316152e-10,8.41517570980058e-10,"119",1,1,"119",0.9223,1
"22","hsa-miR-1278",1,-1.53653070612144,2.08932080278828e-16,3.98545606663167e-16,5.537040414935e-15,"119",1,1,"119",0.9274,1
"23","hsa-miR-642b-5p",0,-1.22865567989766,1.98485384184149e-12,2.9434838497714e-12,2.53360755105649e-11,"119",1,1,"119",0.944,1
"24","hsa-miR-215-5p/hsa-miR-192-5p",0,-1.81925009267961,4.34716385089898e-10,6.34450455596984e-10,3.85034512508195e-09,"119",1,1,"119",0.9481,1
"25","hsa-miR-154-5p",3,-2.40482436034989,3.02586874855692e-07,4.09026925154413e-07,1.64153379609213e-06,"119",1,1,"119",0.9531,1
"26","hsa-miR-493-3p",2,-1.31349058492414,5.59960891205243e-17,1.00425240984261e-16,1.62015351188717e-15,"119",1,1,"119",0.9627,1
"27","hsa-miR-191-5p",2,-2.22270307127162,1.04095117009886e-15,2.38955646320417e-15,2.25886403911453e-14,"119",1,1,"119",0.9703,1
"28","hsa-miR-142-3p.1",0,-1.69297880942464,0.0866148485626898,0.0884409286937087,0.177315303189657,"119",1,1,"119",0.9717,1
"29","hsa-miR-489-3p",0,-1.94727254946174,5.63618545859055e-10,8.27051170594043e-10,4.89220897805660e-09,"119",1,1,"119",0.9742,1
"30","hsa-miR-146a-5p/hsa-miR-146b-5p",0,-1.95714851073767,3.76857461496979e-05,4.42525447396151e-05,0.000153637205340897,"119",1,1,"119",0.9821,1
"31","hsa-miR-513b-5p",0,-1.91870978292351,5.71809859301178e-08,7.63272781930465e-08,3.87758560838611e-07,"119",1,1,"119",0.9844,1
"32","hsa-miR-518c-3p",0,-2.05962694609075,8.22462704806325e-14,1.54151006706516e-13,1.41000713397616e-12,"119",1,1,"119",0.9866,1
"33","hsa-miR-708-5p/hsa-miR-28-5p",0,-1.46243572177437,1.79649318185719e-05,2.09272826686122e-05,8.12164625964604e-05,"119",1,1,"119",0.9925,1
"34","hsa-miR-455-3p.1",0,-1.51971725539204,3.75876103966861e-12,5.70839234502512e-12,4.43809248749764e-11,"119",1,1,"119",0.9935,1
"35","hsa-miR-142-5p",0,-2.18130793796628,6.30135839335197e-06,7.69022007468118e-06,3.03865504746084e-05,"119",1,1,"119",0.9939,1
"36","hsa-miR-599",1,-1.74112774846507,1.79577681889128e-21,4.58583519654031e-21,7.79367139398817e-20,"119",1,1,"119",0.9941,1
"37","hsa-miR-516a-5p",0,-1.63601294982969,4.17862055119415e-10,5.84204856511997e-10,3.77816941503804e-09,"119",1,1,"119",0.9947,1
"38","hsa-miR-582-3p",1,-1.83892113384207,1.13733757754397e-07,1.47213312134948e-07,7.05149298077262e-07,"119",1,1,"119",0.9959,1
"39","hsa-miR-505-3p.2",0,-1.95570817719,1.18110005010875e-32,6.34618902377165e-32,1.30171350301236e-30,"119",1,1,"119",0.9968,1
"40","hsa-miR-208b-3p/hsa-miR-208a-3p",0,-2.11856897308348,1.64327798137059e-07,2.1498953941549e-07,9.5384766524985e-07,"119",1,1,"119",0.9974,1
"41","hsa-miR-486-5p",2,-1.74163500686563,0.00103028131258821,0.00112972860070488,0.00328780948281827,"119",1,1,"119",0.9975,1
"42","hsa-miR-509-3p",1,-1.79938787436841,5.57434135727108e-05,6.42658189272719e-05,0.000217951725140148,"119",1,1,"119",0.9978,1
"43","hsa-miR-670-3p",1,-1.18833062709743,2.16888679847684e-16,3.63821895247553e-16,5.537040414935e-15,"119",1,1,"119",0.9981,1
"44","hsa-miR-4524a-5p/hsa-miR-4524b-5p",2,-1.87333152419006,0.602784111822862,0.601946780442828,0.935783661916895,"119",1,1,"119",0.9984,1
"45","hsa-miR-556-5p",0,-1.69329811374264,8.84002812567201e-28,2.83220015194029e-27,7.67314441308331e-26,"119",1,1,"119",0.9985,1
"46","hsa-miR-3140-3p",3,-1.9338105655397,6.34476288321056e-08,8.4277801799567e-08,4.17216225956574e-07,"119",1,1,"119",0.9987,1
"47","hsa-miR-421",0,-1.02399411272113,8.44704734640093e-14,1.26914052316294e-13,1.41000713397616e-12,"119",1,1,"119",0.9988,1
"48","hsa-miR-2114-5p",1,-2.10753053588137,4.97178463620852e-12,8.25367271548824e-12,5.39438633028625e-11,"119",1,1,"119",0.9995,1
"49","hsa-miR-503-5p",1,-1.76572664490695,0.107654648877122,0.10962219920961,0.212373261875776,"119",1,1,"119",0.9995,1
"50","hsa-miR-3174",1,-1.49614728483404,5.45885912614956e-13,8.41559881393517e-13,7.64240277660938e-12,"119",1,1,"119",0.9996,1
"51","hsa-miR-371a-3p",2,-2.39932359132728,1.12580804942696e-05,1.37973597764722e-05,5.14316519422423e-05,"119",1,1,"119",0.9996,1
"52","hsa-miR-495-3p",0,-1.97424361548165,2.5793429042166e-26,9.46603634908676e-26,1.59919260061429e-24,"119",1,1,"119",0.9996,1
"53","hsa-miR-574-3p",0,-1.78304783801351,7.18461603141031e-08,9.23841178371715e-08,4.65391545915235e-07,"119",1,1,"119",0.9997,1
"54","hsa-miR-378a-3p",1,-1.57304490166353,0.076860787413145,0.0784728758509868,0.159605654245478,"119",1,1,"119",0.9998,1
"55","hsa-miR-501-3p/hsa-miR-502-3p",1,-1.71179268414836,1.18648542679601e-07,1.51904058841989e-07,7.15187048929819e-07,"119",1,1,"119",0.9998,1
"56","hsa-miR-1269b/hsa-miR-1269a",0,-1.83437634923993,9.36295508050745e-05,0.000106499846440824,0.000359603761499136,"119",1,1,"119",0.9999,1
"57","hsa-miR-323b-3p",0,-1.98169307281867,8.39353932918408e-11,1.26615480798352e-10,8.41517570980058e-10,"119",1,1,"119",0.9999,1
"58","hsa-miR-345-5p",2,-2.3268352875037,1.89373366406869e-13,3.67946473302188e-13,2.87505448953289e-12,"119",1,1,"119",0.9999,1
"59","hsa-miR-374c-3p",1,-2.33888557852942,2.16809889410499e-09,3.2583865514163e-09,1.80952869238763e-08,"119",1,1,"119",0.9999,1
"60","hsa-miR-505-3p.1",0,-1.73061878798796,3.28343748641289e-06,3.93411390030035e-06,1.63794467713011e-05,"119",1,1,"119",0.9999,1
"61","hsa-miR-511-3p",0,-1.48021570609528,5.34127113927061e-08,6.74826176210099e-08,3.73888979748943e-07,"119",1,1,"119",0.9999,1
"62","hsa-miR-1-3p/hsa-miR-206",0,-1.89679254900373,0.000462308711131681,0.000509697071004298,0.00155536419093914,"119",1,1,"119",1,1
"63","hsa-miR-101-3p.1",0,-2.20808367419953,0.985516786573085,0.984902572937392,1,"119",1,1,"119",1,1
"64","hsa-miR-101-3p.2",0,-3.26336387363215,0.0442182275964352,0.045732524810934,0.0989211895714066,"119",1,1,"119",1,1
"65","hsa-miR-103a-3p/hsa-miR-107",0,-1.4465709274703,0.0118277523901722,0.012338629141269,0.0307379912415253,"119",1,1,"119",1,1
"66","hsa-miR-105-5p",0,-3.86300943027787,0.938016922618011,0.936761123737303,1,"119",1,1,"119",1,1
"67","hsa-miR-10a-5p/hsa-miR-10b-5p",2,-3.10683684081852,0.997146992635792,0.996955922756998,1,"119",1,1,"119",1,1
"68","hsa-miR-1179",0,-2.05911910932739,8.25242088654277e-09,1.12594587052859e-08,6.28342221887642e-08,"119",1,1,"119",1,1
"69","hsa-miR-1180-5p",1,-2.73742454721212,4.50663326119057e-05,5.30828045555751e-05,0.000179438425262083,"119",1,1,"119",1,1
"70","hsa-miR-1185-5p",0,-2.72731221450945,0.878760831215913,0.876981194610414,1,"119",1,1,"119",1,1
"71","hsa-miR-1193",0,-2.60551139563599,0.0538688003775424,0.0553605771446048,0.117482710371123,"119",1,1,"119",1,1
"72","hsa-miR-122-5p",0,-3.68022035347494,0.999478402047117,0.999439033895856,1,"119",1,1,"119",1,1
"73","hsa-miR-1224-5p",0,-2.90258485974417,1.69823833492221e-07,2.36344014534366e-07,9.62901003381179e-07,"119",1,1,"119",1,1
"74","hsa-miR-124-3p.1",0,-2.68552866098443,0.99999999999999,0.999999999999985,1,"119",1,1,"119",1,1
"75","hsa-miR-124-3p.2/hsa-miR-506-3p",0,-1.54005703518115,0.758726197244864,0.757158785882719,1,"119",1,1,"119",1,1
"76","hsa-miR-1245b-5p",1,-3.12041189087598,0.988987901569099,0.988502248038288,1,"119",1,1,"119",1,1
"77","hsa-miR-1247-5p",0,-3.64938599346388,0.987974590317813,0.98751942360935,1,"119",1,1,"119",1,1
"78","hsa-miR-1249-3p",0,-3.66592780525907,0.116314728619344,0.118540848841503,0.228418969324866,"119",1,1,"119",1,1
"79","hsa-miR-1251-5p",2,-2.33965436507204,1.03486700675117e-08,1.47005573026264e-08,7.74366001603459e-08,"119",1,1,"119",1,1
"80","hsa-miR-1252-5p",0,-2.51164490581713,0.983633348477337,0.983008174350348,1,"119",1,1,"119",1,1
"81","hsa-miR-125a-5p/hsa-miR-125b-5p",0,-2.02122071561276,0.63539389811035,0.634402340219669,0.974420324310572,"119",1,1,"119",1,1
"82","hsa-miR-126-3p.1",0,-3.99678727492356,0.999450649557414,0.999413382411916,1,"119",1,1,"119",1,1
"83","hsa-miR-126-3p.2",0,-3.71523166210385,0.999908590923793,0.999900261167982,1,"119",1,1,"119",1,1
"84","hsa-miR-126-5p",0,-2.31336006368987,9.5635738930302e-08,1.26437998520538e-07,6.01534937619581e-07,"119",1,1,"119",1,1
"85","hsa-miR-1266-3p",0,-2.6253833115471,0.00037372823931507,0.000423459223450171,0.00129758444690192,"119",1,1,"119",1,1
"86","hsa-miR-127-3p",1,-2.17613264748858,0.00186381797374624,0.00202560954605952,0.0057368581603253,"119",1,1,"119",1,1
"87","hsa-miR-1270",0,-1.44305196169042,3.78358541520559e-09,4.83258404231399e-09,3.09825673622495e-08,"119",1,1,"119",1,1
"88","hsa-miR-1271-5p/hsa-miR-96-5p",0,-3.17177764713527,0.999999999999513,0.999999999999334,1,"119",1,1,"119",1,1
