"","x","cluster_hits","aggInv_cover","aggInv_pval","aggInv_pval_jk","aggInv_fdr","sumz_n","sumz_pval","sumz_fdr","sumlog_n","sumlog_pval","sumlog_fdr"
"1","hsa-miR-542-3p",3,0.932171076266573,7.11268233516141e-08,7.02582687965211e-07,2.29682969428406e-06,"10",7.422e-05,0.00805287,"10",5.333e-08,2.314522e-05
"2","hsa-miR-4761-5p",3,1.17480621333425,1.07074520395775e-10,2.20984747926726e-09,6.63862026453807e-09,"10",1.752e-05,0.00671687333333333,"10",2.918e-07,6.33206e-05
"3","hsa-miR-3690",2,1.10223472769736,4.94681244241456e-08,4.15127201077534e-07,1.78909716667327e-06,"10",4.643e-05,0.00671687333333333,"10",1.038e-06,0.000150164
"4","hsa-miR-668-3p",2,1.10319780085422,1.1859410259684e-11,2.83624281860468e-10,1.28674601317572e-09,"10",4.585e-05,0.00671687333333333,"10",3.287e-06,0.0003566395
"5","hsa-miR-6835-3p",3,-1.39755384726735,0.00762689770614908,0.023310436101558,0.0376144727780534,"10",0.9701,1,"10",1.785e-05,0.00154938
"6","hsa-miR-325-3p",2,0.917386236830277,7.80946063244567e-09,7.46028556965677e-08,3.76589546053491e-07,"10",0.0004437,0.03851316,"10",4.058e-05,0.00293528666666667
"7","hsa-miR-376a-3p/hsa-miR-376b-3p",3,0.336724411774147,5.82370475985611e-05,0.000233910575793433,0.000601782825185131,"10",0.02802,0.86862,"10",5.787e-05,0.00358794
"8","hsa-miR-3194-5p",2,0.804087544140505,0.000790167066551661,0.00168510498352959,0.00553116946586163,"10",0.00151,0.109223333333333,"10",0.0001386,0.00751905
"9","hsa-miR-216b-5p",4,0.758891782032607,1.36915196861032e-07,8.31881068151178e-07,3.49536443751106e-06,"10",0.002381,0.147622,"10",0.0007359,0.0354867333333333
"10","hsa-miR-382-3p",2,0.291211712908346,8.10532845889808e-17,2.62944345815527e-14,1.75885627558088e-14,"10",0.03863,1,"10",0.001056,0.0442285454545455
"11","hsa-miR-143-3p",2,0.707432940379548,8.03487495327656e-05,0.000222719832858202,0.000810961797609774,"10",0.003907,0.21195475,"10",0.001121,0.0442285454545455
