"","x","cluster_hits","aggInv_cover","aggInv_pval","aggInv_pval_jk","aggInv_fdr","sumz_n","sumz_pval","sumz_fdr","sumlog_n","sumlog_pval","sumlog_fdr"
"1","hsa-miR-185-5p",2,0.754928204139452,7.53932403180254e-06,9.33589511732838e-06,0.000132390529998453,"55",1.08e-08,4.7412e-06,"55",8.768e-07,0.0003849152
"2","hsa-miR-545-3p",3,0.0263144648463528,0.000220341234171933,0.000269377200200418,0.00151040527091259,"55",0.02396,1,"55",2.249e-06,0.0004936555
"3","hsa-miR-1269a/hsa-miR-1269b",4,-0.144511442021251,0.00019463824080205,0.000242736175515886,0.00144824046969661,"55",0.1751,1,"55",4.067e-06,0.000595137666666667
"4","hsa-miR-449b-5p/hsa-miR-34c-5p/hsa-miR-34a-5p/hsa-miR-449a",4,0.0688882857775764,0.00186403102374629,0.00218088863613002,0.00737215873355515,"55",0.1191,1,"55",1.37e-05,0.001503575
"5","hsa-miR-22-3p",5,-0.249676950696376,0.014151467554974,0.0156583007729315,0.0293042181916678,"55",0.4387,1,"55",2.224e-05,0.001952672
"6","hsa-miR-155-5p",4,-0.0382513126500094,2.12430334974632e-05,2.72674722513359e-05,0.000274285050158422,"55",0.1009,1,"55",4.306e-05,0.00301655714285714
"7","hsa-miR-517c-3p/hsa-miR-517a-3p",4,-0.855627018681565,3.14546338780523e-09,6.0336736586373e-09,6.90429213623248e-07,"55",0.9902,1,"55",4.81e-05,0.00301655714285714
"8","hsa-miR-31-5p",3,-0.0362358157112138,0.00420418569534452,0.00477788010782899,0.0123042501350416,"55",0.1426,1,"55",8.757e-05,0.00480540375
"9","hsa-miR-3179",5,0.086113559864939,0.00266414337235674,0.00304369454044664,0.00909431673339302,"55",0.06299,1,"55",0.0001695,0.00826783333333333
"10","hsa-miR-4677-3p",2,-0.387268314509358,0.000114214137097825,0.000145642567722034,0.000946037852565005,"55",0.5783,1,"55",0.0002185,0.00959215
"11","hsa-miR-450b-5p",3,-0.406611204638833,0.000312878657212225,0.000383858064712216,0.00193455958473474,"55",0.6335,1,"55",0.0002426,0.00968194545454545
"12","hsa-miR-183-5p.2",4,-0.300480858716726,0.257527347307969,0.260983169184312,0.293648066151164,"55",0.748,1,"55",0.0004732,0.0173112333333333
"13","hsa-miR-5581-3p",1,-0.0289855890839185,2.27972981908266e-06,3.08410002914893e-06,5.8870670033958e-05,"55",0.08929,1,"55",0.0006317,0.0213320230769231
"14","hsa-miR-376a-3p/hsa-miR-376b-3p",3,-0.501340447731263,0.00258670957226698,0.00302153949274646,0.00901242462083495,"55",0.8517,1,"55",0.0007791,0.02443035
"15","hsa-miR-744-5p",2,-0.0517025427157447,0.0025138968641965,0.00286208515842172,0.00897236360473386,"55",0.1197,1,"55",0.0009133,0.0251572823529412
"16","hsa-miR-96-5p/hsa-miR-1271-5p",3,-0.87277680135155,0.474308035016412,0.474867173859491,0.5005317965678,"55",0.9991,1,"55",0.0009511,0.0251572823529412
"17","hsa-miR-1252-5p",4,-0.132113326421194,5.05451589555951e-05,6.51141028133049e-05,0.000516030808872238,"55",0.2809,1,"55",0.0009742,0.0251572823529412
"18","hsa-miR-4731-5p",1,0.262383636948139,0.0349082040028419,0.0370220384064396,0.0587626572382006,"55",0.008387,1,"55",0.00112,0.0273155555555556
"19","hsa-miR-625-5p",2,0.16517202605282,0.0276450073198844,0.0295510226885638,0.048544632853717,"55",0.07383,1,"55",0.001212,0.0280035789473684
"20","hsa-miR-605-3p",0,0.271257443518847,0.000812346921675532,0.000932132692517938,0.00400696964736583,"55",0.003678,0.807321,"55",0.001368,0.0300276
"21","hsa-miR-33a-5p/hsa-miR-33b-5p",2,-1.35825046244442,6.71801168271309e-05,9.30859531047252e-05,0.000628993698894698,"55",1,1,"55",0.001898,0.0396772380952381
"22","hsa-miR-668-3p",3,-0.451717167896855,1.28447785773609e-08,2.10256040195509e-08,1.87961926515381e-06,"55",0.8155,1,"55",0.002259,0.0450773181818182
"23","hsa-miR-219a-2-3p",1,-0.417366680125217,2.84096632035276e-09,4.88750498169187e-09,6.90429213623248e-07,"55",0.6631,1,"55",0.002798,0.0534053043478261
"24","hsa-miR-124-3p.1",4,-0.468314487940588,0.387499102079162,0.38978816856787,0.421799375764351,"55",0.9545,1,"55",0.003009,0.055039625
"25","hsa-miR-153-3p",2,-0.871260253279107,0.39560256023594,0.397630273607791,0.428813639366859,"55",0.9991,1,"55",0.003167,0.05561252
"26","hsa-miR-3150b-3p",1,-0.0579809713032317,0.00296255845996893,0.00335694613482946,0.00974303469938662,"55",0.2469,1,"55",0.004802,0.0810799230769231
"27","hsa-miR-143-3p",0,-0.0606657729850024,0.000211298279053826,0.000253397689908198,0.00147483358917558,"55",0.1875,1,"55",0.006547,0.10644937037037
"28","hsa-miR-379-5p",2,-0.749249974410882,5.50780336806282e-07,8.61776690584021e-07,2.19811425325416e-05,"55",0.9866,1,"55",0.007097,0.111270821428571
"29","hsa-miR-135a-5p/hsa-miR-135b-5p",1,-0.201797336192794,3.73776459654412e-05,4.83131640691354e-05,0.00043181017312707,"55",0.4747,1,"55",0.007688,0.116380413793103
"30","hsa-miR-197-3p",2,-0.625745683459439,0.00261537702731315,0.00303437278689753,0.00904055523614547,"55",0.9358,1,"55",0.008821,0.129080633333333
"31","hsa-miR-3150a-3p",3,0.0609993424158276,0.00267236186471002,0.00302995317593921,0.00909431673339302,"55",0.1846,1,"55",0.009137,0.129391709677419
"32","hsa-miR-429/hsa-miR-200b-3p/hsa-miR-200c-3p",1,-0.0769556079606607,0.00080278415972537,0.000929433129400687,0.00400479825135724,"55",0.2217,1,"55",0.009539,0.13086315625
"33","hsa-miR-624-3p",2,-0.469890117065807,5.01923574695913e-07,7.3474019736399e-07,2.19811425325416e-05,"55",0.8492,1,"55",0.01013,0.134759696969697
"34","hsa-miR-214-3p/hsa-miR-3619-5p",0,-0.0967304596237877,0.0200489372854181,0.021712840677322,0.0384344256257578,"55",0.2677,1,"55",0.0107,0.138155882352941
"35","hsa-miR-326/hsa-miR-330-5p",1,0.0409528062793121,0.000148603221005862,0.000179152168704678,0.0011649431075281,"55",0.116,1,"55",0.01282,0.160799428571429
"36","hsa-miR-1247-5p",0,-0.631874785545078,2.04921550923359e-06,2.94058213400573e-06,5.62253505345965e-05,"55",0.9413,1,"55",0.01366,0.166576111111111
"37","hsa-miR-19a-3p/hsa-miR-19b-3p",0,-0.0999166280216469,0.003389021674965,0.00381986276160116,0.0107810182268814,"55",0.4402,1,"55",0.01409,0.167175945945946
"38","hsa-miR-503-5p",2,-0.75137398693108,0.649451738252688,0.646929843940663,0.66150652689775,"55",0.9963,1,"55",0.01697,0.196048157894737
"39","hsa-miR-5010-5p",1,0.0894150274878947,0.00491473273544438,0.0054607069192689,0.0136554915877221,"55",0.1337,1,"55",0.01826,0.205542051282051
"40","hsa-miR-2467-3p",1,-0.0932791744024878,0.000242232294565334,0.000297162690530308,0.00158716384051017,"55",0.3363,1,"55",0.01996,0.219061
"41","hsa-miR-1287-5p",2,-0.53299896452142,0.00228491448105334,0.00265995857195518,0.00835897880985347,"55",0.8994,1,"55",0.02307,0.241868095238095
"42","hsa-miR-374b-5p/hsa-miR-374a-5p",1,-1.79580895813861,2.25327655544495e-07,4.24613271761801e-07,1.41312629691476e-05,"55",1,1,"55",0.02314,0.241868095238095
"43","hsa-miR-34b-5p/hsa-miR-449c-5p",2,-0.357252593921559,0.0476783268780854,0.0507201968906366,0.076008761729039,"55",0.7401,1,"55",0.02525,0.25778488372093
"44","hsa-miR-1908-5p",2,-0.287512934698245,0.016289272240642,0.0177496521888054,0.0323698715012768,"55",0.7867,1,"55",0.02615,0.260905681818182
"45","hsa-miR-361-5p",1,-0.552815383240723,0.00370306186860428,0.00420994162185927,0.0116117440022663,"55",0.923,1,"55",0.02779,0.265595
"46","hsa-miR-654-5p",1,-0.0248665726359854,0.00296146764149763,0.00338022679806523,0.00974303469938662,"55",0.2398,1,"55",0.02783,0.265595
"47","hsa-miR-24-3p",2,-0.295922570957797,0.000117910488894407,0.000148192255525118,0.00095856860416009,"55",0.7371,1,"55",0.03064,0.286190638297872
"48","hsa-miR-199a-3p",2,-0.593487738870003,0.000581135986582448,0.000697205576854548,0.00311120363548408,"55",0.9744,1,"55",0.03377,0.300327647058823
"49","hsa-miR-516a-5p",2,-1.07172297506537,0.000862063341097763,0.00104238458987502,0.00420495340824353,"55",0.9999,1,"55",0.03444,0.300327647058823
"50","hsa-miR-766-5p",1,-0.102999418313804,0.0265274263071502,0.0284332840847157,0.0469578231808022,"55",0.363,1,"55",0.03461,0.300327647058823
"51","hsa-miR-126-3p.2",2,-1.47263404618288,7.7157628899861e-05,0.000104289948752489,0.000705670814313312,"55",1,1,"55",0.03489,0.300327647058823
"52","hsa-miR-196a-5p/hsa-miR-196b-5p",1,-0.605738450883438,0.015010364980123,0.0164372851413803,0.0303665909044885,"55",0.9446,1,"55",0.03586,0.302741153846154
"53","hsa-miR-655-3p",3,-0.196427178105466,8.33911771807319e-07,1.16376703975429e-06,2.61490905588152e-05,"55",0.4588,1,"55",0.04198,0.347721132075472
"54","hsa-miR-1266-3p",2,-1.00216847325261,0.00020166739476399,0.000258224992864779,0.00147483358917558,"55",0.9999,1,"55",0.04298,0.349411481481481
"55","hsa-miR-542-3p",0,-0.544682835717047,0.00505089997627609,0.00573241812497592,0.0139455666011648,"55",0.9139,1,"55",0.04656,0.370876607142857
"56","hsa-miR-132-3p/hsa-miR-212-3p",3,-0.58911020283149,0.0980139131826232,0.101807487312015,0.1328028021209,"55",0.9724,1,"55",0.04731,0.370876607142857
"57","hsa-miR-2278",1,-0.846114613601129,0.000776728186898066,0.000939402810931094,0.00391935257526725,"55",0.9966,1,"55",0.0485,0.373535087719298
"58","hsa-miR-1298-5p",0,-1.49944077386904,1.13310880466872e-05,1.66326585075432e-05,0.000177655273303418,"55",1,1,"55",0.05387,0.407740172413793
"59","hsa-miR-511-3p",2,-0.695855179599149,0.000662269241907914,0.000803203958893854,0.00350284574936836,"55",0.9935,1,"55",0.05659,0.418489344262295
"60","hsa-miR-758-3p",0,-1.09918895257092,4.98023645749774e-05,6.71223088096272e-05,0.000516030808872238,"55",1,1,"55",0.05785,0.418489344262295
"61","hsa-miR-483-5p",2,-0.770494893063314,0.00802178412802635,0.00892131776432707,0.0194496744829695,"55",0.9953,1,"55",0.05815,0.418489344262295
"62","hsa-miR-874-3p",2,-0.929497600065274,0.0533877272389303,0.0568587689176104,0.0828170044448424,"55",0.9998,1,"55",0.06203,0.439212419354839
"63","hsa-miR-222-3p/hsa-miR-221-3p",0,-0.486374207393373,0.00254622756737709,0.0029405870000897,0.00900191214100662,"55",0.916,1,"55",0.07047,0.491052857142857
"64","hsa-miR-361-3p",4,-0.636242367914307,0.140783025792217,0.145894343839551,0.178108784791883,"55",0.9936,1,"55",0.07256,0.49771625
"65","hsa-miR-5586-5p",1,-0.51324942190229,0.000341300962143237,0.000413834558002038,0.00207219210541224,"55",0.9123,1,"55",0.07626,0.50701223880597
"66","hsa-miR-513a-5p",0,-0.0403518623566265,3.50814125592697e-06,4.55724097475935e-06,8.105652691326e-05,"55",0.2075,1,"55",0.07719,0.50701223880597
"67","hsa-miR-2355-5p",1,-0.299652622249085,0.00383637992024263,0.00437339695967906,0.0117774180768288,"55",0.7461,1,"55",0.07738,0.50701223880597
"68","hsa-miR-423-5p",2,-0.20975001932622,0.182972334073695,0.186982209504646,0.217699183423623,"55",0.7467,1,"55",0.09128,0.587941884057971
"69","hsa-miR-455-3p.2",0,-0.245231264373253,4.53227113142849e-06,6.02423174301335e-06,9.47460488903384e-05,"55",0.602,1,"55",0.09241,0.587941884057971
"70","hsa-miR-3605-3p",1,-0.686544808213743,1.97235867617816e-08,3.19354968846157e-08,2.16466364710553e-06,"55",0.9757,1,"55",0.09602,0.602182571428571
"71","hsa-miR-628-5p",1,-0.59751301881441,8.14846880259487e-05,0.000103693627596822,0.00071543556086783,"55",0.9761,1,"55",0.1021,0.631294366197183
"72","hsa-miR-3200-5p",0,-0.16574749113068,3.67586716971718e-07,5.13111182461127e-07,2.01713210938231e-05,"55",0.457,1,"55",0.1073,0.654231944444445
"73","hsa-miR-629-5p",1,-0.430722503571159,0.000110590676441438,0.000138956324992836,0.000940391936883975,"55",0.8329,1,"55",0.1304,0.780708108108108
"74","hsa-miR-378a-3p",3,-0.738552949250462,0.026264549955188,0.0283557585884342,0.0468704773590551,"55",0.9951,1,"55",0.1316,0.780708108108108
"75","hsa-miR-1301-3p",1,-0.631815389758715,0.0129081753532073,0.0141288243996854,0.0277778871571471,"55",0.993,1,"55",0.1459,0.853161842105263
