"","x","cluster_hits","aggInv_cover","aggInv_pval","aggInv_pval_jk","aggInv_fdr","sumz_n","sumz_pval","sumz_fdr","sumlog_n","sumlog_pval","sumlog_fdr"
"1","hsa-miR-132-3p/hsa-miR-212-3p",7,-0.0561145702543697,0.000343278763628588,0.000402840144831356,0.00350463667983605,"76",0.009268,1,"76",5.08e-14,2.23012e-11
"2","hsa-miR-325-3p",1,-0.420501628951718,8.28524038187564e-13,1.50616737067962e-12,1.2124068425478e-10,"76",0.5253,1,"76",9.678e-07,0.000180282666666667
"3","hsa-miR-452-5p/hsa-miR-892c-3p",2,-0.15594398582812,5.10630732427749e-10,7.77643894066893e-10,3.7361148589297e-08,"76",0.09769,1,"76",1.232e-06,0.000180282666666667
"4","hsa-miR-374c-3p",0,0.425991146228437,1.331954846648e-19,2.58254907559195e-19,5.84728177678472e-17,"76",1.568e-06,0.000688352,"76",3.678e-06,0.0004036605
"5","hsa-miR-3121-3p",1,-1.08049693064204,5.26539426313897e-07,7.39257042118339e-07,1.54100538767867e-05,"76",1,1,"76",0.0007234,0.06351452
"6","hsa-miR-503-5p",6,-0.354763236456825,0.171129228671535,0.17383546302343,0.536612367048599,"76",0.8843,1,"76",0.005996,0.438707333333333
"7","hsa-miR-599",0,-0.390875112837632,7.75883260650818e-11,1.21229161293018e-10,7.44117765221995e-09,"76",0.7135,1,"76",0.01231,0.772012857142857
"8","hsa-miR-335-5p",2,-0.875573630260365,1.82212508304972e-07,2.55076403380749e-07,7.27193555871662e-06,"76",0.9997,1,"76",0.03202,1
"9","hsa-miR-371a-5p",2,-2.46323188742723,2.32540163660064e-07,4.01758057307757e-07,8.50709432056401e-06,"76",1,1,"76",0.05343,1
"10","hsa-miR-410-3p",0,-1.34979781552015,1.66170228254968e-16,4.49067113107897e-16,3.64743651019655e-14,"76",1,1,"76",0.05621,1
"11","hsa-miR-339-5p",3,-1.0114429751362,0.00116075686321748,0.00133181290017628,0.0103994339378056,"76",1,1,"76",0.07301,1
"12","hsa-miR-1278",1,-1.11945458023753,9.03711226284439e-05,0.000110505958463073,0.00104402428510229,"76",1,1,"76",0.1487,1
"13","hsa-miR-4766-3p",1,-1.30468619231972,0.000101335470379545,0.000124374276210168,0.00114067362811847,"76",1,1,"76",0.2404,1
"14","hsa-miR-556-3p",1,-1.52755034491522,2.66099564276227e-07,3.86118881305832e-07,8.98597759363566e-06,"76",1,1,"76",0.2632,1
"15","hsa-miR-1307-3p",1,-0.951640786458372,0.00655240576329681,0.00712644834499262,0.0416884946389463,"76",1,1,"76",0.2671,1
"16","hsa-miR-383-5p.2",0,-1.1517722488362,2.97291095817481e-05,3.71181342373703e-05,0.000466109968085264,"76",1,1,"76",0.3059,1
"17","hsa-miR-1251-5p",0,-1.21775828684058,2.17588804650824e-08,3.27134497209699e-08,1.06134983601902e-06,"76",1,1,"76",0.3409,1
"18","hsa-miR-4524a-5p/hsa-miR-4524b-5p",0,-0.778601371819952,0.0818988029523844,0.0845067419831142,0.312639778226928,"76",0.9999,1,"76",0.3508,1
"19","hsa-miR-429/hsa-miR-200b-3p/hsa-miR-200c-3p",0,-0.568248785185421,0.0233715047292057,0.0246147087295415,0.120706947954368,"76",0.9893,1,"76",0.3684,1
"20","hsa-miR-4661-5p",0,-0.715270863959001,3.66928440079154e-05,4.41748254014629e-05,0.000503379953733589,"76",0.9987,1,"76",0.3845,1
"21","hsa-miR-216a-5p",0,-1.03694834115585,8.47514538977215e-11,1.43089820854616e-10,7.44117765221995e-09,"76",1,1,"76",0.402,1
"22","hsa-miR-4424",0,-0.884561563004974,2.28723735649683e-05,2.8237776323828e-05,0.000377923052789446,"76",1,1,"76",0.4255,1
"23","hsa-miR-191-5p",0,-1.24143414147083,4.91958035904812e-07,6.81611838669861e-07,1.54100538767867e-05,"76",1,1,"76",0.4315,1
"24","hsa-miR-524-5p",1,-2.25360653056899,0.103878893300524,0.107633776278441,0.375540042550032,"76",1,1,"76",0.4407,1
"25","hsa-miR-641/hsa-miR-3617-5p",0,-1.11818451754153,2.19478020057239e-05,2.73182493114271e-05,0.000377923052789446,"76",1,1,"76",0.4575,1
"26","hsa-miR-196a-5p/hsa-miR-196b-5p",5,-0.984401717849171,0.104364203168802,0.107238860252666,0.375540042550032,"76",1,1,"76",0.4677,1
