"","x","cluster_hits","aggInv_cover","aggInv_pval","aggInv_pval_jk","aggInv_fdr","sumz_n","sumz_pval","sumz_fdr","sumlog_n","sumlog_pval","sumlog_fdr"
"1","hsa-miR-325-3p",1,0.145933286805547,1.17382001955983e-15,2.92032304989564e-15,2.57653494293382e-13,"59",0.0002434,0.1068526,"59",5.487e-14,2.408793e-11
"2","hsa-miR-371a-5p",2,-0.61768921375872,3.04927801026257e-28,2.88025043803636e-27,1.33863304650527e-25,"59",0.5893,1,"59",4.1e-12,8.9995e-10
"3","hsa-miR-132-3p/hsa-miR-212-3p",0,-0.208148806296535,0.00586844675006524,0.00653208273657574,0.0330288220933159,"59",0.2212,1,"59",0.0002615,0.0382661666666667
"4","hsa-miR-505-3p.2",2,-0.761052055727857,7.12207560104086e-14,1.69685973609275e-13,1.04219706295231e-11,"59",0.9857,1,"59",0.002377,0.26087575
"5","hsa-miR-552-3p",0,-0.29709377907069,2.36925471148646e-05,2.98024051017777e-05,0.000297172233812159,"59",0.781,1,"59",0.05007,1
"6","hsa-miR-383-5p.2",0,-0.934789908127098,1.29915493803667e-05,1.75936699955104e-05,0.000183977102515516,"59",0.9998,1,"59",0.07061,1
"7","hsa-miR-641/hsa-miR-3617-5p",2,-0.692299928091125,4.90670395920826e-07,7.06154528593021e-07,1.07702151904621e-05,"59",0.9941,1,"59",0.07411,1
"8","hsa-miR-4766-5p",0,-1.4721436405335,0.000469234712551455,0.000579147144143304,0.00367846497875159,"59",1,1,"59",0.1267,1
"9","hsa-miR-6835-3p",0,-0.501992406434648,2.17049175129113e-07,3.12249708197007e-07,5.29358821564893e-06,"59",0.9558,1,"59",0.1599,1
"10","hsa-miR-374c-3p",0,-0.85729677898552,2.49490671679798e-05,3.25128194882969e-05,0.000304240013520642,"59",0.9992,1,"59",0.1949,1
"11","hsa-miR-421",0,0.0729166667379599,1.67628915955425e-07,2.20906118400058e-07,4.65257823951187e-06,"59",0.114,1,"59",0.3513,1
"12","hsa-miR-525-5p",0,-0.563649465260767,0.0601071814083509,0.0629871497498109,0.191210526364247,"59",0.9916,1,"59",0.372,1
"13","hsa-miR-146a-5p/hsa-miR-146b-5p",0,-1.31197127542061,0.00501535386506553,0.00574068125944716,0.0293565379568502,"59",1,1,"59",0.4131,1
"14","hsa-miR-330-3p",0,-0.975532618267573,1.70375656526645e-10,3.21942334046525e-10,1.05426028409659e-08,"59",0.9999,1,"59",0.4536,1
"15","hsa-miR-377-3p",0,-0.201368892230436,0.000254497893849457,0.000296545931656064,0.00223449150799823,"59",0.7536,1,"59",0.4799,1
"16","hsa-miR-892c-5p",2,-0.988729591101135,1.93501192103815e-05,2.55715709905192e-05,0.000265459447917421,"59",1,1,"59",0.5174,1
"17","hsa-miR-450b-5p",0,-0.741493233586123,0.00538878361699587,0.00597446873402804,0.0307230650371582,"59",0.9981,1,"59",0.6012,1
"18","hsa-miR-142-5p",0,-1.77089803000337,0.0124907661486595,0.0138653716644527,0.0621338965851876,"59",1,1,"59",0.6763,1
"19","hsa-miR-411-5p.1",0,-1.71742177845283,6.39930595205874e-07,1.01444748767659e-06,1.27695241497899e-05,"59",1,1,"59",0.6914,1
"20","hsa-miR-381-3p",0,-1.58977777178018,0.000495150813077012,0.000613845491670381,0.00381352994632997,"59",1,1,"59",0.7199,1
"21","hsa-miR-615-3p",0,-0.79889488493492,2.06465491267157e-07,2.95477257187497e-07,5.29358821564893e-06,"59",0.9998,1,"59",0.7416,1
"22","hsa-miR-582-3p",2,-0.988267484830104,0.0200339638180097,0.0215826435190168,0.0925780012221712,"59",1,1,"59",0.7568,1
"23","hsa-miR-1278",0,-0.670048923547806,1.18033318939607e-06,1.60205492544691e-06,2.25289682671684e-05,"59",0.9986,1,"59",0.7969,1
"24","hsa-miR-516a-5p",0,-0.857493262825165,5.7458427680681e-05,7.09235485100204e-05,0.000615225603702901,"59",0.9999,1,"59",0.8042,1
"25","hsa-miR-556-3p",0,-1.62734718824061,1.99681178180533e-05,2.73118642439875e-05,0.000265636476428042,"59",1,1,"59",0.8122,1
"26","hsa-miR-452-5p/hsa-miR-892c-3p",0,-0.424414178112571,2.60797477745259e-06,3.34495639241683e-06,4.57960370920674e-05,"59",0.9755,1,"59",0.8613,1
"27","hsa-miR-150-5p",0,-0.60515668648495,1.95891746230828e-08,2.88955210126691e-08,8.59964765953334e-07,"59",0.9937,1,"59",0.8676,1
"28","hsa-miR-142-3p.1",0,-1.15928086631125,0.127989566183222,0.131712826679959,0.340529815481422,"59",1,1,"59",0.9185,1
"29","hsa-miR-490-3p",1,-1.98635540138699,0.0276396330937987,0.0300217294011272,0.114469801209223,"59",1,1,"59",0.9211,1
"30","hsa-miR-136-5p",0,-0.315071648218376,1.38415548962646e-09,2.05099249904591e-09,6.75160288828909e-08,"59",0.9106,1,"59",0.9239,1
"31","hsa-miR-518c-3p",0,-1.46579552787353,4.01072560700255e-07,6.16594661856216e-07,9.2668870603901e-06,"59",1,1,"59",0.9286,1
"32","hsa-miR-888-5p",0,-1.6394458079831,0.023687304630425,0.025743954256542,0.105575044193588,"59",1,1,"59",0.9364,1
"33","hsa-miR-361-3p",1,-0.809773650480516,0.33389887323599,0.336324205832275,0.698007644526664,"59",1,1,"59",0.949,1
"34","hsa-miR-1307-5p",0,-2.03031786075948,1.6957004973164e-07,2.88195447755806e-07,4.65257823951187e-06,"59",1,1,"59",0.9532,1
"35","hsa-miR-1197",0,-0.737923204623255,0.000249710358238919,0.000297541031574797,0.00223449150799823,"59",0.9995,1,"59",0.9569,1
"36","hsa-miR-651-5p",0,-1.1399307441706,3.53625995795984e-08,5.4729718155322e-08,1.19416778580336e-06,"59",1,1,"59",0.9587,1
"37","hsa-miR-2681-3p",0,-1.71287584423863,0.0240489850099289,0.0260687617520075,0.105575044193588,"59",1,1,"59",0.9608,1
"38","hsa-miR-629-5p",0,-0.869756422154689,0.00969951719361795,0.0106478785275052,0.0506915243809319,"59",1,1,"59",0.9638,1
"39","hsa-miR-495-3p",0,-1.78052581390471,0.000535459561523515,0.000657051034346191,0.00398418216116649,"59",1,1,"59",0.9685,1
"40","hsa-miR-1179",0,-0.935529579192435,3.10925694982088e-06,4.17207469495822e-06,5.21914284335272e-05,"59",1,1,"59",0.9692,1
"41","hsa-miR-204-5p/hsa-miR-211-5p",0,-0.58356950329345,0.000264239855889475,0.000309240132056072,0.00227453523010744,"59",0.9985,1,"59",0.9751,1
"42","hsa-miR-496.2",0,-2.13969394109448,1.71844024424871e-11,4.86271117747355e-11,1.50879053445037e-09,"59",1,1,"59",0.9774,1
"43","hsa-miR-411-5p.2",0,-1.06482953152634,5.74651687724449e-11,1.04991033346863e-10,4.20453484851722e-09,"59",1,1,"59",0.9781,1
"44","hsa-miR-513b-5p",0,-1.29356338286379,0.000104887973867194,0.000131683716407933,0.00100099609842822,"59",1,1,"59",0.9793,1
"45","hsa-miR-574-3p",0,-1.23638385293007,0.000415772864164388,0.000495689141375617,0.00351008244938781,"59",1,1,"59",0.9793,1
"46","hsa-miR-378a-3p",0,-1.05078900333291,0.150421622774215,0.154027799108282,0.375639765010989,"59",1,1,"59",0.9802,1
"47","hsa-miR-885-5p",0,-1.89720426959641,0.0757098418755415,0.0793476685422536,0.226099459750767,"59",1,1,"59",0.9818,1
"48","hsa-miR-524-5p",0,-1.55829956408137,0.000460708259238615,0.000561545827200547,0.00367728956010458,"59",1,1,"59",0.9833,1
"49","hsa-miR-361-5p",0,-1.69325981460895,0.743123577628859,0.739561646051872,1,"59",1,1,"59",0.9835,1
"50","hsa-miR-556-5p",0,-1.16205010207176,2.38455694331985e-08,3.69189531290462e-08,9.51654998288558e-07,"59",1,1,"59",0.9838,1
"51","hsa-miR-374a-3p",0,-1.4402027830059,0.021695784880065,0.0234517706896018,0.099213016274464,"59",1,1,"59",0.9844,1
"52","hsa-miR-642b-5p",0,-0.752869353993108,2.56382305975115e-06,3.35830178081808e-06,4.57960370920674e-05,"59",0.9999,1,"59",0.986,1
"53","hsa-miR-206/hsa-miR-1-3p",1,-1.49751443171867,0.231984508193609,0.235788967910381,0.536006311036811,"59",1,1,"59",0.9877,1
"54","hsa-miR-2114-5p",0,-1.21318248129296,0.00460093795187266,0.00517142783404363,0.0272947535252986,"59",1,1,"59",0.9893,1
"55","hsa-miR-34b-5p/hsa-miR-449c-5p",2,-0.985665161842979,0.710215713463876,0.707444817173733,1,"59",1,1,"59",0.9895,1
"56","hsa-miR-323b-3p",0,-1.20530416636486,6.3386069025826e-07,9.0647277523696e-07,1.27695241497899e-05,"59",1,1,"59",0.9901,1
"57","hsa-miR-429/hsa-miR-200b-3p/hsa-miR-200c-3p",0,-1.47697595730369,0.853354337613115,0.849371035587711,1,"59",1,1,"59",0.9902,1
"58","hsa-miR-362-5p",0,-1.36104017168805,0.000441564445638474,0.000530663483908423,0.00358975540065352,"59",1,1,"59",0.9905,1
"59","hsa-miR-218-5p",2,-1.6723228615483,0.956055427132651,0.953214787851052,1,"59",1,1,"59",0.9907,1
"60","hsa-miR-516b-5p",0,-1.33333456975561,0.692562782937573,0.689523134667797,1,"59",1,1,"59",0.9918,1
"61","hsa-miR-532-5p",0,-1.25721647039527,0.0736669545627808,0.0769185857549446,0.221505431870279,"59",1,1,"59",0.9919,1
"62","hsa-miR-543",0,-1.90925960647267,1.02558444678559e-05,1.45737134362821e-05,0.000152797236526292,"59",1,1,"59",0.9926,1
"63","hsa-miR-520g-3p",0,-1.45258377690958,0.000509537990965491,0.000610126067371783,0.00385667548334225,"59",1,1,"59",0.9932,1
"64","hsa-miR-873-5p.1",0,-1.30082647575559,9.08571246507317e-05,0.000112939764152287,0.000906506311856164,"59",1,1,"59",0.9935,1
"65","hsa-miR-185-5p",0,-0.925339143354891,0.977334592016972,0.975469046542861,1,"59",1,1,"59",0.9939,1
"66","hsa-miR-1266-3p",0,-0.967725296672064,8.11660123192816e-05,9.93940036585599e-05,0.00082864835832941,"59",1,1,"59",0.9946,1
"67","hsa-miR-342-3p",0,-1.73844146170536,0.0962375396370299,0.100114451146246,0.273094446609079,"59",1,1,"59",0.9959,1
"68","hsa-miR-216a-5p",0,-1.14818922915914,7.00201173855333e-08,1.06137521043313e-07,2.19563082373208e-06,"59",1,1,"59",0.996,1
"69","hsa-miR-5687",0,-1.07813087777743,1.4078636388766e-13,2.99654129317939e-13,1.54513034366706e-11,"59",1,1,"59",0.9961,1
"70","hsa-miR-1270",0,-0.768358213256705,6.82935348090765e-05,8.28193747629504e-05,0.000713830042409157,"59",1,1,"59",0.9962,1
"71","hsa-miR-370-3p",0,-1.3340025455946,0.0111406222034489,0.0122032967017205,0.0568689900850474,"59",1,1,"59",0.997,1
"72","hsa-miR-379-3p/hsa-miR-411-3p",0,-2.1222927063214,6.16111442897024e-06,9.32864058309134e-06,9.6597472654212e-05,"59",1,1,"59",0.9973,1
"73","hsa-miR-212-5p",0,-1.28955854558726,0.362339688903582,0.364564195723801,0.736421867725337,"59",1,1,"59",0.9974,1
"74","hsa-miR-26b-5p/hsa-miR-26a-5p",0,-1.59825353729461,0.343366665349313,0.346051822601679,0.71085009430722,"59",1,1,"59",0.9979,1
"75","hsa-miR-455-3p.1",0,-1.17545602561472,0.00234572526193924,0.00268233634577605,0.0151437263234019,"59",1,1,"59",0.9979,1
"76","hsa-miR-500a-5p",0,-1.6637271403355,3.20995117928299e-06,4.57850123029752e-06,5.21914284335272e-05,"59",1,1,"59",0.9982,1
"77","hsa-miR-208b-3p/hsa-miR-208a-3p",0,-1.11358285597886,0.000176406322754322,0.000212982249489396,0.00164771012104569,"59",1,1,"59",0.9987,1
"78","hsa-miR-655-3p",0,-0.505198618494319,3.99380001164967e-05,4.77192291566597e-05,0.00047385897435519,"59",0.9987,1,"59",0.9987,1
"79","hsa-miR-409-5p",0,-1.10042069910069,0.00066371583489763,0.000771432760454415,0.00477657789377147,"59",1,1,"59",0.9991,1
"80","hsa-miR-616-3p",0,-1.16144441887201,0.00627717928573596,0.00692834991630653,0.0340207618078776,"59",1,1,"59",0.9991,1
"81","hsa-miR-624-5p",0,-1.52997146325418,0.426618036919058,0.42776353540752,0.827116020502283,"59",1,1,"59",0.9993,1
"82","hsa-miR-4661-5p",0,-1.32371818923472,0.0504770329712535,0.0530396647014492,0.171368034088748,"59",1,1,"59",0.9995,1
"83","hsa-miR-653-5p",0,-1.6060357031414,0.125754771239268,0.129582718646924,0.336624052280722,"59",1,1,"59",0.9995,1
"84","hsa-miR-148a-3p/hsa-miR-148b-3p/hsa-miR-152-3p",2,-1.49050891403537,0.987514280256652,0.986366520893124,1,"59",1,1,"59",0.9996,1
"85","hsa-miR-2115-3p",0,-1.18981322556569,0.00205240424399086,0.00234021013240792,0.0134478427330147,"59",1,1,"59",0.9996,1
"86","hsa-miR-365a-3p",0,-1.59185612975587,0.539284830089786,0.538712672300645,0.966310369018025,"59",1,1,"59",0.9996,1
"87","hsa-miR-542-3p",0,-0.988011521059479,0.11117071027578,0.114471706100704,0.303130073360666,"59",1,1,"59",0.9996,1
"88","hsa-miR-224-5p",0,-1.48926991538312,0.0435990115110337,0.0460477987985081,0.154354564946321,"59",1,1,"59",0.9998,1
"89","hsa-miR-3140-3p",0,-0.901461161016934,0.000202597058189172,0.000239098805276994,0.0018529189280218,"59",1,1,"59",0.9998,1
"90","hsa-miR-4662a-5p",0,-1.60590602720816,0.0255911314374412,0.0274170945620913,0.108024102894584,"59",1,1,"59",0.9998,1
"91","hsa-miR-499a-5p",2,-1.57665221053943,0.0445820903008458,0.0470752719265239,0.15657230113657,"59",1,1,"59",0.9998,1
"92","hsa-miR-505-3p.1",0,-1.27268752438477,0.0892169654388503,0.0924696104223091,0.259379124686459,"59",1,1,"59",0.9998,1
"93","hsa-miR-133a-3p.2/hsa-miR-133b",2,-2.02432807725172,0.938824765607523,0.935751017781478,1,"59",1,1,"59",0.9999,1
"94","hsa-miR-1911-5p",0,-0.997264204721551,0.0127979546427585,0.013766980267869,0.0624255787574556,"59",1,1,"59",0.9999,1
"95","hsa-miR-2116-3p",0,-1.24864697922923,0.0110749838852697,0.0120258085017161,0.0568689900850474,"59",1,1,"59",0.9999,1
