"","x","cluster_hits","aggInv_cover","aggInv_pval","aggInv_pval_jk","aggInv_fdr","sumz_n","sumz_pval","sumz_fdr","sumlog_n","sumlog_pval","sumlog_fdr"
"1","hsa-miR-668-3p",3,2.6310515639391,5.99318066196066e-06,6.01250781642058e-05,0.000526201262120146,"5",2.012e-09,8.83268e-07,"5",3.599e-09,1.579961e-06
"2","hsa-miR-376a-3p/hsa-miR-376b-3p",2,2.2542245983034,0.000281072261905043,0.00170864101297082,0.00949159407510106,"5",2.32e-07,3.39493333333333e-05,"5",2.269e-08,4.980455e-06
"3","hsa-miR-216b-5p",2,2.53491027909292,8.62821590518877e-06,7.0675005424573e-05,0.000631297797062978,"5",7.214e-09,1.583473e-06,"5",4.461e-08,6.52793e-06
"4","hsa-miR-505-3p.2",2,1.36306065820334,2.57349877427399e-05,0.000430387686077423,0.00141220745238285,"5",7.622e-05,0.003651602,"5",7.058e-08,7.746155e-06
"5","hsa-miR-6835-3p",1,1.96689949355937,8.27097887027336e-05,0.000448288206099026,0.0040343996933889,"5",5.46e-06,0.000479388,"5",1.27e-05,0.00111443285714286
"6","hsa-miR-1252-5p",2,1.94112248835434,0.000489304338994707,0.00190852188761801,0.0119335891565931,"5",7.109e-06,0.000520141833333333,"5",1.746e-05,0.00111443285714286
"7","hsa-miR-216a-5p",1,2.04578409626217,2.57080098266477e-06,2.49177072066133e-05,0.000395418898497434,"5",2.387e-06,0.00026197325,"5",1.777e-05,0.00111443285714286
"8","hsa-miR-514a-5p",1,0.964895437471182,0.00194617448357607,0.00933099758560988,0.0284790199429965,"5",0.001885,0.0459730555555556,"5",2.51e-05,0.0013773625
"9","hsa-miR-2278",0,1.85559472076197,0.000426813468212328,0.0015615592766141,0.0118982328078418,"5",1.668e-05,0.00104607428571429,"5",6.331e-05,0.00308812111111111
"10","hsa-miR-214-5p",1,0.75752948083101,0.00488060193472511,0.0179875027182451,0.0412035432566216,"5",0.007486,0.136931416666667,"5",0.0001616,0.00709424
"11","hsa-miR-1287-5p",1,1.68516075263243,0.00154414390324444,0.00435572749906146,0.0257680393448583,"5",8.224e-05,0.003651602,"5",0.0003305,0.0131899545454545
"12","hsa-miR-325-3p",0,1.59897394656507,0.000174570589884161,0.000791593849440367,0.00696695354174059,"5",0.0001748,0.00639476666666667,"5",0.0003875,0.0141760416666667
"13","hsa-miR-326/hsa-miR-330-5p",0,1.68388534007119,0.00290141448255206,0.00698462808427451,0.0355442995018864,"5",8.318e-05,0.003651602,"5",0.0005042,0.0170264461538462
"14","hsa-miR-5687",0,1.58899633151059,1.08290255654811e-06,1.36882334745893e-05,0.000395418898497434,"5",0.0001904,0.00642966153846154,"5",0.0005622,0.0176289857142857
"15","hsa-miR-513a-5p",0,1.60940305195249,0.00215959751785797,0.00550903629131942,0.0305826874303113,"5",0.0001599,0.00638146363636364,"5",0.0008218,0.0240513466666667
"16","hsa-miR-361-5p",0,1.43497061596396,0.00544564674625993,0.012117652941794,0.0451063947473229,"5",0.0006667,0.0209058071428571,"5",0.001651,0.0452993125
"17","hsa-miR-2355-5p",0,1.3226374224269,0.00464808654152025,0.0117561904300019,0.0408101998345478,"5",0.001551,0.0400522941176471,"5",0.001769,0.0456818235294118
"18","hsa-miR-624-3p",1,1.3608095871161,0.000984485402501806,0.00322038358472887,0.0192442564773079,"5",0.001172,0.03215675,"5",0.001922,0.0468754444444444
